x,y,z
-44.12592663583466,169.73264731471338,-988.5704184762665
-57.14098547268198,146.23159536724802,-978.9392929453162
-66.51929996226619,152.46963646659628,-982.9787211706979
-44.86700117801226,146.73969272590773,-974.8912139101587
-22.507302680704992,159.15500759843238,-971.1659571127744
-42.77646092442567,163.8890184005018,-982.0742279916028
-33.620883823721925,160.6266827534866,-976.5446870584442
-53.67407170444418,160.88144808765787,-983.2263683473334
18.29496774736902,115.71529231419342,-950.3756978493598
3.8968498557763187,114.3554982140001,-951.499310797123
-4.757183807053099,126.16367217384412,-949.228362499381
-20.067760204142246,126.44095723508156,-956.5286426502098
24.20363773648161,114.63706616184268,-534.7839075823958
19.844737206549205,122.8327427863361,-539.7219743390428
20.082330447505196,112.92973271953242,-523.5262369704152
48.83482628217938,98.45998867732507,-518.674940145447
34.372704911025075,103.03884328739188,-522.1620511525962
58.8335586254218,91.6694413655859,-502.2124275888388
44.30920074910375,93.15137659903749,-501.64997777480227
42.951550463774545,86.31352146935207,-481.62173241524465
30.29554053784151,95.77528811941382,-495.8359890303886
27.38396855091329,89.07909337285184,-473.76700253168633
57.909247931626446,85.5149708991729,-481.52587444574283
18.425623440094913,97.74459558928483,-480.15924072561955
60.93531729808865,80.33020560023542,-458.94385799783635
72.66202043757275,80.34980890402065,-452.6158868445856
50.13591936700305,75.04407455613736,-437.71643500570303
34.865037658234634,81.96472495903942,-460.9564248168375
18.85932268672256,86.85803190519498,-453.2500266269175
46.70382896342937,79.54442865002045,-458.0591798814586
33.25121438681859,77.67728351507041,-442.2927977487574
17.98831486149906,81.44797411367048,-436.1592558116942
2.5657221737739473,89.55836831929744,-429.88459262951653
61.4648194025669,74.50392098586131,-434.1758580660851
55.894099808999776,69.99307390072165,-412.5261140012482
25.262081858772216,73.45219923791062,-420.20436559263004
37.27376177039389,73.14093235842294,-427.3242678836231
12.061319752954105,77.15303763832136,-416.6210379795789
41.73771371976786,69.72022137489977,-412.17777222787976
-0.0739102700156165,84.77166794397903,-414.08922643602926
13.55466715449712,115.89111926943865,-512.4988375468131
12.074069782221716,128.26461525229553,-525.4527845243666
24.254112896305813,103.03426477702183,-508.8760662450502
7.52520603772014,131.5164665374493,-510.29087661726516
14.581541458070642,108.96545835536398,-498.56432026500556
15.786346699704328,135.65448714805956,-543.6948988230591
10.111593575810092,108.67405742800412,-484.9140872831561
9.143590290184326,95.82730046731824,-458.6100449711334
3.332133890502849,109.1938846145585,-467.2098454987424
2.30145259999105,121.78529096160815,-479.8785580254178
-1.5542724521133333,137.10856436984753,-475.95534478267393
5.875117441956113,125.83799657779034,-495.6764543701979
-3.6615798490350753,123.90407091292924,-463.44052200790054
-0.8078898664797595,98.7483728513215,-439.9971076029737
-4.3023696045788125,112.07362330998201,-449.7075829741704
-11.205792463804018,103.5267705780526,-422.3862598210043
-13.411289280140414,122.73387512521063,-437.0352545195533
-18.836772067105873,116.83535146324058,-418.19470863023247
-21.31909555810344,132.21689787555854,-419.6321419424252
-15.70272682457176,143.18864277321973,-436.31959945038045
70.73851382482374,73.36963061202697,-417.49974244408264
65.11443951306369,68.68424539296711,-398.7791684365759
72.58525877080318,67.42958647271978,-384.98261623158714
26.11647730314089,65.34362207120927,-382.4753573571012
43.505824668769925,66.00699756811618,-393.49150620945
54.8212999577344,63.83966979747561,-381.39299859007895
26.3505100257563,69.15354297145315,-401.8719628465269
12.986123627097808,71.74451760990092,-398.30131040800234
-0.19897021305340193,79.690356306821,-399.6912449019635
9.732398898447844,69.35761212172171,-380.3062366917011
-4.14008685802703,77.81643807407411,-383.9727694909936
68.19368197720883,63.379395701974836,-371.93496632887764
36.8695484808955,61.49655623565658,-371.52493682551466
65.68482870020513,59.838635379346925,-358.75072722253805
36.466692119945286,57.854171697591546,-354.41319733563114
22.874984793959136,59.67809530455099,-354.71695173204193
50.96324952957068,59.12644719827465,-360.8229604260186
-9.412833478662902,77.39911617259253,-365.8967406172751
-4.080094175208473,69.84303213050187,-353.5933972239712
11.71382887578841,65.55562932075453,-365.6067699930372
9.060410482493,61.73286914674232,-344.373742122004
64.91773423234251,53.220517187785944,-334.55464558769927
55.27626448107695,48.64516442158754,-320.9297610770002
53.45575667165897,44.88327836546279,-308.4410138242525
42.6041663528481,41.84986706031453,-297.88510211367185
23.546659904492525,54.753482896435735,-334.02904083696376
60.31372649995985,55.95606699751343,-345.9879180115657
40.642130990764834,54.73136613066523,-342.3760000458817
50.51612975119289,51.87231514840686,-332.9400953172608
36.84378376992197,50.73280373955006,-325.74336548885697
-12.030903164453324,70.61664515074735,-338.2322133202826
-3.6331386958629737,62.74367646462939,-327.4598410996972
10.905832656616226,55.31664904121856,-323.8198995075296
-19.947629353250353,72.974263084827,-323.83721394038224
-2.3065648389583067,57.20471904769557,-309.9389559826865
5.601371830569988,50.592341306753454,-296.79486361501614
17.60992496020506,49.75922347564398,-308.6921596835752
-5.948507706172212,53.467575497708836,-284.9536393108049
33.38842363325158,47.1851994790352,-311.39501439028675
25.67720281075495,43.330457300125275,-294.3287898277704
-17.106069003837312,66.44557627891535,-307.28713260929027
-30.716347860824122,76.10767952580322,-297.062425956055
-27.061772334261455,69.23563265511834,-280.8844952929112
-15.868126172984121,60.988486464860806,-291.83678046464166
-12.284139212655035,92.63019738284451,-401.1184472787899
-21.25778539628603,106.64533824355283,-400.79705669225234
-27.207379197303204,122.48007946397246,-399.48913269586086
-17.98953010218719,88.47554464642668,-378.5909154197449
-26.920209314657917,105.77036412397045,-382.91723091644735
-29.29754478704247,98.72385416741834,-365.7393903601136
-33.24509649788557,125.93224999329658,-381.5860265848823
-27.737315716882566,138.84315850461093,-402.00133864700183
-28.6086572687298,150.70996681906104,-395.06131898051217
-33.56708663398352,144.669575918281,-379.9828496040027
-21.18594237109691,80.49153630263517,-345.68312846181146
-27.17987615141063,90.2809644184834,-354.06243528089055
-35.70005390087999,115.48113952188865,-366.7204098086011
-38.89692710408907,111.89811171253172,-350.20770272393474
-39.05340301704905,101.93498124187455,-335.9193229915856
-39.361871260232405,133.51426489195057,-360.61008872412225
-39.07887578715029,156.5488428848202,-347.31614968435616
-33.33232529413932,88.86967345221416,-330.0823386835876
-31.958994673009812,82.5129733399658,-315.6364924055189
-44.11775829457564,103.41947565217556,-314.06076859955897
-44.943021271069895,116.99231593693378,-332.2288860220885
-45.80646837749541,133.3516340506235,-335.00479692876223
-42.654520880748024,144.00003444828727,-344.4807369815005
-44.33837469577628,153.76016243450835,-324.5162988093457
-35.91050844724906,168.40324299464783,-339.27089868223163
-48.88373468939069,137.6792424765005,-317.2898189689223
-40.233650541674486,90.80491091601867,-303.58621059632304
-45.65570235176976,95.04852111674994,-286.58917736015485
-50.28058256143633,112.5325232675203,-291.74552560440605
-49.66628837747038,121.97176380292957,-309.86509124265865
-53.34774528291526,129.2923505289685,-281.3319069800759
-50.91894959901669,141.9684917724399,-299.48384553215465
-39.746597128900426,169.6717355008587,-315.9795812667104
-45.246280596788885,161.8710793392717,-300.33192801229876
52.54703029152956,38.9878078900054,-289.4826173356274
35.439803537751544,38.72592505498024,-283.7579380240576
44.511178649310516,35.53052060433713,-276.3024910379984
57.85982174920023,27.716463551157336,-269.0825086774108
40.49875590160048,24.503587579647977,-260.90035998173994
55.24895347933902,32.38677835531063,-268.17711614860093
55.1673411798748,34.782478395795295,-274.7333417766385
50.813691761277,32.68187829877523,-266.7230057330936
28.046239072162088,34.638947530042245,-267.8032409406276
37.16207636163699,31.637940517277233,-264.0790574495744
38.566495272924904,30.095367204240702,-260.4982378294135
27.226613322585724,26.513977835602983,-255.15524830469082
9.955262155869258,39.42892369447907,-264.6553582391662
4.900609572168519,37.82464844128216,-251.74129020790156
17.764892577946803,32.5632598637703,-254.90928917460104
10.894592889331397,45.19670770998962,-283.52897032755254
-2.345678327110747,47.97177504255482,-269.57519579295297
20.446656989998218,39.399440967111175,-276.42647109375577
-18.694580529406633,59.362061692152906,-271.73835800554536
-37.857879898737295,80.19633390984298,-277.06311168568055
-44.63072401571632,88.05240467036518,-263.8267296447669
-31.231490181915767,69.61836288665124,-259.99538236056424
-41.335015365400736,80.5243508699952,-249.45465568685938
-18.75601185626731,55.9146649179374,-254.85071321738488
-6.302591465123569,45.453601008310706,-253.40862072811007
-30.82750473008113,66.65730510835958,-239.0275783371543
-40.867112481590794,78.79107320573397,-228.16111709022226
-19.155854196993594,52.959105179505734,-238.59896311235516
-47.54948972403488,91.48611282948664,-237.53684216230215
8.082830445094832,-7.469997249062036,-218.9336185481399
-0.5818697673992745,10.224420982275014,-220.95030195656528
12.345697700644452,0.7001853849306043,-232.08185061988763
2.0029587961520474,19.241189638820465,-231.94971584176957
24.128205309953866,1.9953413576973438,-243.27158982765155
14.843066138400628,13.048818612226524,-241.65005076921653
29.357171844760046,13.817937483501968,-251.8315035437245
-7.594334852552037,31.82063553545802,-229.97961795245666
-13.45386080817147,32.06962469989538,-217.27279490863666
14.997485990282106,25.32427009493923,-246.30076119865382
16.245564818032985,30.77023589658858,-251.72805583086145
2.3468360268286497,31.45104994940089,-240.69891727946683
3.6230190722300626,-11.1047789643083,-198.12497468043978
-1.968864683105016,2.05733165453408,-205.75558054737448
-10.280560536366679,19.19212054482,-206.7087109272956
-4.081996964234168,-3.5624943284455943,-180.8775190584941
-19.151739460159185,36.449597623649396,-201.23881157283617
-21.940226109052553,37.661193030485904,-185.26035150303562
-12.736883485521545,16.488283410158914,-188.7770539955495
-8.86900404087228,42.644648968620906,-237.8741912501668
-1.4335049677870615,36.43903670263546,-239.11101196286765
-25.567829414062974,57.11908519486681,-225.92423870074148
-16.782435297716578,43.165366045865746,-223.25211907010885
-19.31109248057835,49.03940747331067,-222.6984273465218
-29.768522754304502,59.63936473173535,-209.3554803832889
-32.97088127097702,66.23638031239409,-217.7996160243114
-45.116222535621816,85.39832770704052,-209.71607305908157
-51.09790270399713,98.95881767201415,-221.74765345522457
-38.12376449891987,73.00301992978505,-202.55511959977073
-53.63234420049195,109.54779915792304,-208.16900534578522
-49.23510966177055,96.31671932450838,-196.16656695664693
-25.356245725158782,50.20167276231723,-206.75583726074436
-37.02120221611877,71.22056374475468,-191.82887487343376
-30.13194325904338,56.50222619313068,-186.96643436386069
-43.708560868325705,85.1610189115253,-191.55150248364646
-43.58129965421211,86.78590665573935,-179.48123382239055
-50.02138773928539,103.33936469584148,-182.45742485179937
-42.02021053371791,83.26714819772575,-168.5543416105367
-48.7459367923097,102.10622217600397,-173.88036277601725
-48.90597071914135,104.7157821079175,-163.33741405842144
-49.39255991262706,100.1266405270362,-269.15409385850324
-53.22986277261688,115.18836784459491,-269.2693668361026
-51.94824776248876,148.2452786112669,-277.55168521373787
-54.51695518219187,138.4878801751806,-261.3130572627457
-55.41082850136204,122.57144224574779,-252.28067473236615
-47.49636846923361,161.63234607145532,-282.1282059720602
-51.541406143896616,153.89942057703874,-258.1464228175225
-46.350718159277925,167.66601603343543,-262.97543092970113
-52.06645153951724,104.70976156337007,-249.1111532351339
-56.05537546622628,133.05391002524695,-240.65167033915503
-53.61143370592708,148.27500977199756,-241.67104459832768
-49.34673984998489,162.93330942290245,-239.27391438510577
-55.16457738654963,114.52589876592113,-229.9941658686183
-56.340372190049166,126.64834403457427,-223.54180457790378
-55.057260360370186,141.51609916743072,-223.21837516663174
-53.92995268411593,117.5447251034224,-191.48277951296444
-55.544090096317305,129.51042131252822,-206.069606411267
-51.97825684178043,155.25457768825805,-216.60202924599287
-46.43543449182857,170.57906968267443,-218.7647301162486
-53.70486958151596,144.16764428906978,-195.14275702375443
-48.74200738321565,164.00571170406803,-198.6051997982693
-54.155188548714015,129.56730245429065,-181.03480020542446
-52.1773606244902,149.26764911635155,-179.06505246680118
-52.37978353315689,119.32144730608695,-172.55421093483199
-52.556336883013195,136.81881761502757,-159.42484197038914
-52.14825384364787,123.30945372647231,-160.8633024700647
-52.69661729963431,141.27763451747808,-167.4967697678094
-49.353008355900016,158.4615241092535,-163.98322042671333
-14.293495174971344,8.534638688684524,-148.10882324740362
-17.499420591874067,5.991042002344679,-127.44444926597436
-15.474595824217737,16.702242120170755,-167.97039713904255
-25.40569612130301,40.59176167935064,-169.48565484963103
-25.910304869643912,27.751208427471497,-129.82253216962437
-25.287242732472738,33.66022238393842,-149.40282262240467
-18.252897658987663,-1.778389060430627,-110.49078940298568
-36.14508229292252,55.26984539664232,-113.60199502926069
-30.2278161522537,30.295539256914275,-110.54432422701406
-33.328135706267375,56.08917321508677,-152.19717092436292
-34.918321761789755,64.58325149965471,-169.26800922788587
-41.244468607409786,80.24728252262427,-151.29645157724224
-39.67244073424604,72.9056176681868,-134.62512694086507
-46.93320203258666,98.25287763102558,-153.0054882954969
-51.344336918270656,116.28953972993449,-151.37339295556728
-50.889345851953756,122.42846513165999,-137.87748275617707
-50.33101563480011,127.74610881870014,-124.4316207814457
-33.78066160424191,51.91988340569459,-132.19606329587842
-41.75564927346967,78.46257758821608,-113.60201382754903
-43.95662775758561,91.53009313264096,-124.93942157982842
-47.10910970955681,104.51906187144377,-135.47688186025724
-46.67684501223591,105.43179092785329,-113.73782927388837
-49.04215841967933,120.39724050825706,-117.06694541739992
-48.08291558223198,121.33307732818756,-99.30684195172083
-48.92990058435212,137.30668720857474,-104.85190279465593
-26.491098240205375,-24.635560215604706,-57.53146751311503
-42.76882400533241,1.3614686379842271,-47.62962343657132
-38.803608868096596,-17.98667749938048,-39.496725138825845
-18.795270684156296,-11.684053541041454,-93.92936962240364
-17.00755690553415,-23.843966542004363,-80.2302819868319
-27.614419890907488,11.419708572116319,-96.86375319898708
-29.847270489027753,-5.633221196841016,-73.03228792774522
-35.10753850820544,33.98077988702791,-93.4986968742167
-34.941129043719044,14.932690562580737,-78.62301407232758
-39.536135558952644,34.701161031968674,-78.24783180421431
-43.83536477740282,55.373210307216844,-70.28638380916584
-40.43484639156118,13.029601740900455,-60.908236134458086
-43.14623174860204,35.295158948651924,-63.92512828714978
-48.44862647269523,46.56102728694366,-51.844905373592454
-48.26811972477448,66.77440596275916,-52.25062467351909
-48.35183227122303,27.39185846545834,-46.84259027395306
-52.29391102098097,24.460710573820723,-30.190119854816828
-41.97801908095869,73.75325633406898,-97.48913218805095
-39.326259476044704,54.480095827064225,-92.5124245109029
-44.92747672468374,75.09142386188893,-72.44514023559248
-45.1581877317545,89.75844020920837,-83.30508034238485
-45.315751040856085,96.84541526800291,-99.81534282893818
-46.219836671967215,102.08571524751262,-69.25156586018323
-47.02130179192935,112.06974667887592,-85.65099231713586
-47.11196776662363,135.81050860342413,-86.23902353613232
-46.54058911867395,122.32326801313316,-71.42434101822047
-51.73484590835953,49.575665613504015,-36.86228183970033
-47.02957001891834,88.85818638410687,-53.44451398918071
-50.70332845442544,77.28315323005646,-36.14348046003912
-48.12388654866851,102.1925571095471,-34.86404286989153
-46.11288117712002,109.47272606384394,-51.79244030168969
-44.902443202809785,126.465184841165,-53.852172163780885
-44.68046289033255,123.28174593920212,-37.10294788228846
-41.12780147349699,143.29929724828887,-49.07210759905501
-44.24775801804534,140.69624689601324,-68.7226506410819
-48.08105292750003,117.81120554670521,-18.983886718411505
-41.626894491556186,138.63340317720812,-27.678767840834276
-36.139290040576704,154.99677726767734,-33.20302049955196
-29.67487463262498,165.78789385427368,-22.623003372489606
-52.60114767126782,137.85864543291433,-143.75978368719257
-51.11859462597998,151.71061635506445,-151.2643365359826
-45.08413488325486,171.88532470749186,-155.38917757837135
-50.186684051230834,154.1958503640951,-130.7648840108529
-48.15667773551555,163.9314867058764,-141.49087894709336
-42.870734281494215,175.9801513329527,-136.0936492122384
-50.817116662232166,142.61317361565108,-124.23275011730792
-46.10649531825168,164.77441777242308,-117.9020243853854
-47.85756288990868,151.96060696630343,-107.75031542372399
-44.971146665471636,153.58338452770332,-88.44157709084567
-41.76492997446215,168.32917909275693,-97.88776248600234
-37.540604646807765,170.02183398402747,-78.9553672656638
-40.424526562671765,156.41231616472658,-68.28528826927271
-35.978308753881294,159.45931452203703,-50.172324302527805
-51.786096814307214,2.846699029723335,-21.003248745684118
-45.50207416211493,-17.108512401963935,-19.316381360062017
-38.5276067780019,-30.35112025007094,-9.80895593297079
-30.121877002729462,-39.822904846257295,-0.12021649124238465
-42.24449901139341,-27.938962339639883,9.778673506232767
-55.4677209827886,10.406411560522413,5.278221152379061
-32.95811210145332,-40.919496223655095,19.444760521294572
-50.34731546519284,-11.226728021497534,3.1706736783286544
-46.27126600740146,-22.72910317099923,28.745794972095148
-53.01799918936288,-2.697720331419332,29.643296439813273
-57.120925985474784,26.739506608001044,19.630427534522696
-57.26240652450306,39.17375446372204,39.92108387522032
-56.38333675072888,62.564387847398756,33.93410019215797
-55.86238873026391,57.17459195536468,58.261079280809106
-56.681455552635015,29.313860520767513,-9.473959767309125
-57.17439141289373,50.43875396515761,-3.9193584224104825
-54.287132300759865,58.892020006517065,-21.48453967321241
-57.721496293913255,49.24333003256131,15.751744942080627
-52.111097007770624,88.35642757301173,-21.412295297314245
-55.2010674148485,76.46063471308423,-7.435269447578911
-52.650011723217325,102.21236645262444,-7.391143783320977
-56.5830700171446,70.35265230232984,12.06624129482244
-54.66472930755165,91.67092596718327,9.004123028889211
-52.63859729568806,110.70194991123762,11.284452771160439
-49.721341132383635,122.57650586018183,3.149847250965834
-37.03998286709442,152.6698779438525,-12.493529272879023
-26.159548585000405,172.1142956667236,-9.166423410686399
-45.147698153218265,135.04501211623182,-6.5586398334936575
-41.335170219439114,147.80548953212985,6.293571074843463
-33.48686090152099,163.46327771685918,6.114122176431934
-54.90642186663867,85.2396684127083,29.0885903714005
-53.03749374960606,106.13370613935561,27.29222963781468
-53.86267881924598,91.25336298129093,48.294837384511034
-52.137723825894774,107.14221924374147,45.935097623248566
